Customer Number,CountryID,CustType,item_name,ItemId,brandId,Unit,FF Target,MM,FF Target Value,year,Trans_Name,Status,SAP Code,Divested
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,560,1,2138.453333,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,640,2,2443.946667,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,720,3,2749.44,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,640,4,2443.946667,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,880,5,3360.426667,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,720,6,2749.44,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,480,7,600,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,480,8,600,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,800,9,1000,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,800,10,1000,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,720,11,900,2019,DPO,Registered,52049,No
59051,1,Institution    ,Haldol 5 mg. 25 Tab.,40,15,MB & RP,560,12,700,2019,DPO,Registered,52049,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1170,1,5358.6,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1440,2,6595.2,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1710,3,7831.8,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1530,4,7007.4,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1710,5,7831.8,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1800,6,8244,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1080,7,1617.12,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1080,8,1617.12,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1530,9,2290.92,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1890,10,2829.96,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1350,11,2021.4,2019,DPO,Registered,88845,No
59051,1,Institution    ,Risperdal 1 mg.,75,34,MB & RP,1710,12,2560.44,2019,DPO,Registered,88845,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,35.7,1,150.654,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,40.8,2,172.176,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,45.9,3,193.698,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,40.8,4,172.176,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,56.1,5,236.742,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,45.9,6,193.698,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,30.6,7,129.132,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,30.6,8,129.132,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,51,9,215.22,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,51,10,215.22,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,45.9,11,193.698,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,35.7,12,150.654,2019,DPO,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,5.85,1,24.687,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,7.2,2,30.384,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,8.55,3,36.081,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,7.65,4,32.283,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,8.55,5,36.081,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,9,6,37.98,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,5.4,7,22.788,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,5.4,8,22.788,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,7.65,9,32.283,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,9.45,10,39.879,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,6.75,11,28.485,2019,TND,Registered,412127,No
59051,1,Institution    ,Haldol Decanoace 50 mg.5 Amp.,43,15,MB & RP,8.55,12,36.081,2019,TND,Registered,412127,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,1,1,33.52,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,4,2,134.08,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,5,3,167.6,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,5,4,167.6,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,5,5,167.6,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,5,6,167.6,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,5,7,167.6,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,10,8,335.2,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,10,9,335.2,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,20,10,670.4,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,20,11,670.4,2019,DPO,Registered,414921,No
54847,1,Institution    ,Invokana 100 mg 30 Tab,54,20,MB & RP,10,12,335.2,2019,DPO,Registered,414921,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,5,4,2013.829333,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,5,5,2013.829333,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,5,6,2013.829333,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,6,7,2416.5952,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,6,8,2416.5952,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,6,9,2416.5952,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,7,10,2819.361067,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,5,11,2013.829333,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 400 mg.,69,29,ID,5,12,2013.829333,2019,DPO,Registered,418022,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,5,4,3076.1,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,5,5,3076.1,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,5,6,3076.1,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,6,7,3691.32,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,6,8,3691.32,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,6,9,3691.32,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,7,10,4306.54,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,5,11,3076.1,2019,DPO,Registered,418023,No
59051,1,Institution    ,Prezista 600 mg.,70,29,ID,5,12,3076.1,2019,DPO,Registered,418023,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1235,1,147410.2587,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1520,2,181428.0107,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1805,3,215445.7627,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1615,4,192767.2613,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1805,5,215445.7627,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1900,6,226785.0133,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1140,7,136071.008,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1140,8,136071.008,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1615,9,192767.2613,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1995,10,238124.264,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1425,11,170088.76,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 4000 IU,24,9,MB & RP,1805,12,215445.7627,2019,DPO,Registered,378387,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1040,1,62072.192,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1280,2,76396.544,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1520,3,90720.896,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1360,4,81171.328,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1520,5,90720.896,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1600,6,95495.68,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,960,7,57297.408,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,960,8,57297.408,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1360,9,81171.328,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1680,10,100270.464,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1200,11,71621.76,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 2000 IU,22,9,MB & RP,1520,12,90720.896,2019,DPO,Registered,378386,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,162.5,1,48490.30333,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,200,2,59680.37333,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,237.5,3,70870.44333,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,212.5,4,63410.39667,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,237.5,5,70870.44333,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,250,6,74600.46667,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,150,7,44760.28,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,150,8,44760.28,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,212.5,9,63410.39667,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,262.5,10,72268.875,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,187.5,11,51620.625,2019,DPO,Registered,378388,No
59051,1,Institution    ,Eprex 10000 IU,21,9,MB & RP,237.5,12,65386.125,2019,DPO,Registered,378388,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,1,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,2,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,3,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,4,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,5,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,6,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,7,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,8,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,9,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,10,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,5.3125,11,11.740625,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,196.5625,12,434.403125,2019,DPO,Registered,414123,No
59051,1,Institution    ,"Haldol Oral Drops 2 mg/ml,30 ml",44,15,MB & RP,45,9,99.45,2019,TND,Registered,414123,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,292.5,1,9757.8,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,360,2,12009.6,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,427.5,3,14261.4,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,382.5,4,12760.2,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,427.5,5,14261.4,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,450,6,15012,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,270,7,9007.2,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,270,8,9007.2,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,382.5,9,12760.2,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,472.5,10,15762.6,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,337.5,11,11259,2019,DPO,Registered,378385,No
59051,1,Institution    ,Eprex 1000 IU,20,9,MB & RP,427.5,12,14261.4,2019,DPO,Registered,378385,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,487.5,1,20711.925,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,600,2,25491.6,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,712.5,3,30271.275,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,637.5,4,27084.825,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,712.5,5,30271.275,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,750,6,31864.5,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,450,7,11625.24,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,450,8,11625.24,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,637.5,9,16469.09,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,787.5,10,20344.17,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,562.5,11,14531.55,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 100 mg 60Tab.,99,42,MB & RP,712.5,12,18406.63,2019,DPO,Registered,140301,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,19.5,1,229.6905,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,24,2,282.696,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,28.5,3,335.7015,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,25.5,4,300.3645,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,28.5,5,335.7015,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,30,6,353.37,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,18,7,129.72,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,18,8,129.72,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,25.5,9,183.77,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,31.5,10,227.01,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,22.5,11,162.15,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,28.5,12,205.39,2019,DPO,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,110.5,1,1301.5795,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,136,2,1601.944,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,161.5,3,1902.3085,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,144.5,4,1702.0655,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,161.5,5,1902.3085,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,170,6,2002.43,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,102,7,735.08,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,102,8,735.08,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,144.5,9,1041.363333,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,178.5,10,1286.39,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,127.5,11,918.85,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 15 mg Sprinkle,100,42,MB & RP,161.5,12,1163.876667,2019,TND,Registered,387648,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,6.5,1,168.3881333,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,8,2,207.2469333,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,9.5,3,246.1057333,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,8.5,4,220.1998667,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,9.5,5,246.1057333,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,10,6,259.0586667,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,6,7,77.6784,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,6,8,77.6784,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,8.5,9,110.0444,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,10.5,10,135.9372,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,7.5,11,97.098,2019,DPO,Registered,387647,No
59051,1,Institution    ,Topamax 50 mg Sprinkle,103,42,MB & RP,9.5,12,122.9908,2019,DPO,Registered,387647,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,520,1,6270.68,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,640,2,7717.76,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,760,3,9164.84,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,680,4,8200.12,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,760,5,9164.84,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,800,6,9647.2,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,480,7,1828.224,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,480,8,1828.224,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,680,9,2589.984,2019,DPO,Registered,377359,No
54845,1,Institution    ,Pariet 20 mg.  ,65,26,MB & RP,840,10,3199.392,2019,DPO,Registered,377359,No
